gene,eps,pan_cancer_cluster_number,pan_cancer_distribution,TNBC_distribution,cluster_combination,TNBC_distribution_in_this_cluster,centroid_distance,cluster_separation,tnbc_cluster_proportion
FXYD3,0.1999999999999999,5,"{'0': 900, '-1': 537, '1': 185, '3': 30, '2': 21}","{'0': 13, '-1': 11, '1': 5, '3': 1}","(0, 1)","{0: 13, 1: 5}",8.27318011750499,4.357161844505127,0.43333333333333335
FXYD3,0.2099999999999999,3,"{'0': 905, '-1': 491, '1': 277}","{'0': 13, '1': 9, '-1': 8}","(0, 1)","{0: 13, 1: 9}",8.007054025142173,3.18559551486889,0.43333333333333335
FXYD3,0.2199999999999999,3,"{'1': 911, '-1': 452, '0': 310}","{'1': 13, '0': 9, '-1': 8}","(0, 1)","{0: 9, 1: 13}",7.947939848886276,2.9500517258811367,0.43333333333333335
VIM,0.2099999999999999,3,"{'0': 825, '-1': 590, '1': 258}","{'-1': 15, '0': 10, '1': 5}","(0, 1)","{0: 10, 1: 5}",7.942913529787962,1.6434995771732783,0.3333333333333333
GSTP1,0.5599999999999998,3,"{'0': 1513, '1': 96, '-1': 64}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.829524978099092,1.4970928883736143,0.8333333333333334
FXYD3,0.2299999999999999,4,"{'1': 914, '-1': 375, '0': 355, '2': 29}","{'1': 13, '0': 11, '-1': 6}","(0, 1)","{0: 11, 1: 13}",7.825890151429707,2.9150714303330547,0.43333333333333335
GSTP1,0.5699999999999997,3,"{'0': 1515, '1': 97, '-1': 61}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.816429406587448,1.4970928883736143,0.8333333333333334
VIM,0.2199999999999999,3,"{'0': 877, '-1': 509, '1': 287}","{'0': 12, '-1': 12, '1': 6}","(0, 1)","{0: 12, 1: 6}",7.796479889876743,1.1382718001722203,0.4
GSTP1,0.5799999999999997,3,"{'0': 1516, '1': 105, '-1': 52}","{'0': 25, '1': 5}","(0, 1)","{0: 25, 1: 5}",7.791676296018954,1.4970928883736143,0.8333333333333334
GSTP1,0.5899999999999997,3,"{'0': 1518, '1': 106, '-1': 49}","{'0': 25, '1': 5}","(0, 1)","{0: 25, 1: 5}",7.791386784481777,1.4970928883736143,0.8333333333333334
GSTP1,0.6199999999999998,3,"{'0': 1521, '1': 106, '-1': 46}","{'0': 25, '1': 5}","(0, 1)","{0: 25, 1: 5}",7.7895773393453425,1.4970928883736143,0.8333333333333334
GSTP1,0.5999999999999998,3,"{'0': 1520, '1': 106, '-1': 47}","{'0': 25, '1': 5}","(0, 1)","{0: 25, 1: 5}",7.789528380279531,1.4970928883736143,0.8333333333333334
GSTP1,0.6099999999999998,3,"{'0': 1520, '1': 106, '-1': 47}","{'0': 25, '1': 5}","(0, 1)","{0: 25, 1: 5}",7.789528380279531,1.4970928883736143,0.8333333333333334
GSTP1,0.5499999999999998,3,"{'0': 1512, '1': 89, '-1': 72}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.783094504226254,1.8441290891152369,0.8333333333333334
GSTP1,0.4199999999999998,3,"{'0': 1421, '-1': 193, '1': 59}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.777155284669851,3.4942192150120106,0.8333333333333334
GSTP1,0.5399999999999998,3,"{'0': 1511, '1': 85, '-1': 77}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.77478674833826,1.8441290891152369,0.8333333333333334
GSTP1,0.4099999999999998,3,"{'0': 1417, '-1': 198, '1': 58}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.757965993196466,3.4942192150120106,0.8333333333333334
GSTP1,0.5099999999999998,4,"{'0': 1469, '-1': 85, '1': 79, '2': 40}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.716471421840344,1.8441290891152369,0.8333333333333334
GSTP1,0.5299999999999998,4,"{'0': 1476, '1': 82, '-1': 80, '2': 35}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.714862655153224,1.8441290891152369,0.8333333333333334
GSTP1,0.4299999999999998,3,"{'0': 1429, '-1': 180, '1': 64}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.706398018844626,3.1772178012045753,0.8333333333333334
GSTP1,0.4399999999999998,3,"{'0': 1436, '-1': 172, '1': 65}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.699438843249257,3.1772178012045753,0.8333333333333334
GSTP1,0.4999999999999998,4,"{'0': 1467, '-1': 91, '1': 77, '2': 38}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.697683287404389,1.8441290891152369,0.8333333333333334
GSTP1,0.3899999999999998,3,"{'0': 1412, '-1': 208, '1': 53}","{'0': 25, '1': 3, '-1': 2}","(0, 1)","{0: 25, 1: 3}",7.695317097235209,3.4942192150120106,0.8333333333333334
GSTP1,0.3999999999999998,3,"{'0': 1414, '-1': 206, '1': 53}","{'0': 25, '1': 3, '-1': 2}","(0, 1)","{0: 25, 1: 3}",7.694882638297274,3.4942192150120106,0.8333333333333334
GSTP1,0.4499999999999998,3,"{'0': 1441, '-1': 167, '1': 65}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.6946147398039315,3.1246224001085396,0.8333333333333334
GSTP1,0.5199999999999998,4,"{'0': 1474, '1': 81, '-1': 81, '2': 37}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.693582386751197,1.8441290891152369,0.8333333333333334
GSTP1,0.4599999999999998,3,"{'0': 1443, '-1': 164, '1': 66}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.66722258740794,2.792530975775103,0.8333333333333334
GSTP1,0.4699999999999998,3,"{'0': 1451, '-1': 152, '1': 70}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.6590785973657,2.609151966288227,0.8333333333333334
GSTP1,0.4799999999999998,3,"{'0': 1461, '-1': 140, '1': 72}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.632382812084322,1.893381230119164,0.8333333333333334
LDHB,0.6299999999999998,3,"{'0': 1563, '1': 74, '-1': 36}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",7.61780883985905,1.3762128927764632,0.7666666666666667
GSTP1,0.4899999999999998,4,"{'0': 1463, '-1': 99, '1': 73, '2': 38}","{'0': 25, '1': 4, '-1': 1}","(0, 1)","{0: 25, 1: 4}",7.611861673140359,1.8441290891152369,0.8333333333333334
LDHB,0.6099999999999998,3,"{'0': 1563, '1': 68, '-1': 42}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",7.522549278796918,1.6871817756739582,0.7666666666666667
LDHB,0.6199999999999998,3,"{'0': 1563, '1': 68, '-1': 42}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",7.522549278796918,1.6871817756739582,0.7666666666666667
AGR2,0.2599999999999999,3,"{'0': 1124, '-1': 339, '1': 210}","{'0': 20, '-1': 7, '1': 3}","(0, 1)","{0: 20, 1: 3}",7.486952590307342,1.2599406148573813,0.6666666666666666
MGST1,0.2099999999999999,3,"{'0': 855, '-1': 527, '1': 291}","{'0': 18, '-1': 9, '1': 3}","(0, 1)","{0: 18, 1: 3}",7.466558425629285,3.450945152749469,0.6
LDHB,0.5699999999999997,3,"{'0': 1561, '1': 66, '-1': 46}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",7.465965241116177,1.6871817756739582,0.7666666666666667
LDHB,0.5799999999999997,3,"{'0': 1561, '1': 66, '-1': 46}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",7.465965241116177,1.6871817756739582,0.7666666666666667
LDHB,0.5899999999999997,3,"{'0': 1562, '1': 66, '-1': 45}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",7.464569746961595,1.6871817756739582,0.7666666666666667
LDHB,0.5999999999999998,3,"{'0': 1563, '1': 66, '-1': 44}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",7.463571103984855,1.6871817756739582,0.7666666666666667
AGR2,0.2499999999999999,3,"{'0': 1119, '-1': 371, '1': 183}","{'0': 19, '-1': 8, '1': 3}","(0, 1)","{0: 19, 1: 3}",7.447665257779809,1.524069768466652,0.6333333333333333
MGST1,0.2199999999999999,4,"{'0': 874, '-1': 482, '1': 293, '2': 24}","{'0': 18, '-1': 8, '1': 3, '2': 1}","(0, 1)","{0: 18, 1: 3}",7.442467927444456,3.378586202335186,0.6
MGST1,0.2299999999999999,3,"{'0': 928, '-1': 447, '1': 298}","{'0': 20, '-1': 7, '1': 3}","(0, 1)","{0: 20, 1: 3}",7.374021802917473,2.9751759158542663,0.6666666666666666
MGST1,0.2399999999999999,3,"{'0': 961, '-1': 399, '1': 313}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",7.29369844736504,2.439596859198251,0.7666666666666667
FN1,0.1799999999999999,7,"{'-1': 936, '1': 347, '2': 218, '0': 77, '4': 47, '3': 30, '5': 18}","{'-1': 19, '1': 4, '2': 4, '0': 2, '5': 1}","(1, 2)","{1: 4, 2: 4}",7.291235851867808,2.597273671109738,0.13333333333333333
MGST1,0.2499999999999999,3,"{'0': 983, '-1': 365, '1': 325}","{'0': 24, '1': 4, '-1': 2}","(0, 1)","{0: 24, 1: 4}",7.250999170247093,2.439596859198251,0.8
MGST1,0.2599999999999999,3,"{'0': 996, '-1': 346, '1': 331}","{'0': 24, '1': 4, '-1': 2}","(0, 1)","{0: 24, 1: 4}",7.242119769532875,2.439596859198251,0.8
MGST1,0.2699999999999999,3,"{'0': 1012, '1': 333, '-1': 328}","{'0': 24, '1': 4, '-1': 2}","(0, 1)","{0: 24, 1: 4}",7.192697602204567,1.8695852437839569,0.8
MGST1,0.2799999999999999,3,"{'0': 1022, '1': 343, '-1': 308}","{'0': 24, '1': 4, '-1': 2}","(0, 1)","{0: 24, 1: 4}",7.183040635079985,1.8695852437839569,0.8
MGST1,0.2899999999999999,3,"{'0': 1039, '1': 348, '-1': 286}","{'0': 24, '1': 4, '-1': 2}","(0, 1)","{0: 24, 1: 4}",7.162442426140576,1.4410478265186293,0.8
EFEMP1,0.1799999999999999,3,"{'-1': 807, '0': 625, '1': 241}","{'-1': 15, '1': 8, '0': 7}","(0, 1)","{0: 7, 1: 8}",7.047509280936387,3.463274537777604,0.26666666666666666
EFEMP1,0.1899999999999999,4,"{'-1': 718, '0': 638, '1': 291, '2': 26}","{'-1': 14, '1': 9, '0': 7}","(0, 1)","{0: 7, 1: 9}",6.9895809274636,3.212859967072199,0.3
AGR2,0.2399999999999999,6,"{'0': 1087, '-1': 406, '1': 89, '3': 42, '2': 26, '4': 23}","{'0': 19, '-1': 8, '3': 3}","(0, 3)","{0: 19, 3: 3}",6.9840872821325375,2.273219889680128,0.6333333333333333
EFEMP1,0.1699999999999999,3,"{'-1': 883, '0': 605, '1': 185}","{'-1': 18, '1': 6, '0': 6}","(0, 1)","{0: 6, 1: 6}",6.975244291608194,3.8240710673094696,0.2
CYBA,0.2399999999999999,3,"{'0': 1056, '-1': 441, '1': 176}","{'0': 19, '-1': 7, '1': 4}","(0, 1)","{0: 19, 1: 4}",6.9603984132846115,2.837334079550474,0.6333333333333333
CYBA,0.2499999999999999,4,"{'0': 1081, '-1': 384, '1': 188, '2': 20}","{'0': 19, '-1': 6, '1': 4, '2': 1}","(0, 1)","{0: 19, 1: 4}",6.906366017383745,2.292086083358437,0.6333333333333333
EFEMP1,0.1999999999999999,3,"{'-1': 673, '0': 650, '1': 350}","{'-1': 14, '1': 9, '0': 7}","(0, 1)","{0: 7, 1: 9}",6.827371107680141,2.283981344278706,0.3
LGALS3BP,0.2999999999999999,3,"{'0': 1200, '-1': 314, '1': 159}","{'0': 20, '-1': 7, '1': 3}","(0, 1)","{0: 20, 1: 3}",6.818334647920584,2.0305490633596075,0.6666666666666666
CYBA,0.2599999999999999,3,"{'0': 1132, '-1': 340, '1': 201}","{'0': 20, '-1': 5, '1': 5}","(0, 1)","{0: 20, 1: 5}",6.806723371134011,1.6840569156538918,0.6666666666666666
CYBA,0.2699999999999999,3,"{'0': 1144, '-1': 326, '1': 203}","{'0': 20, '-1': 5, '1': 5}","(0, 1)","{0: 20, 1: 5}",6.792316004594059,1.564174028050012,0.6666666666666666
CYBA,0.2799999999999999,3,"{'0': 1169, '-1': 294, '1': 210}","{'0': 20, '-1': 5, '1': 5}","(0, 1)","{0: 20, 1: 5}",6.757294981157531,1.2259262750100093,0.6666666666666666
EFEMP1,0.1599999999999999,3,"{'-1': 985, '0': 577, '1': 111}","{'-1': 21, '0': 6, '1': 3}","(0, 1)","{0: 6, 1: 3}",6.751415156212524,4.4863690466709505,0.2
LGALS3BP,0.3099999999999999,3,"{'0': 1218, '-1': 289, '1': 166}","{'0': 20, '-1': 7, '1': 3}","(0, 1)","{0: 20, 1: 3}",6.73591743231639,1.796548167101021,0.6666666666666666
CYBA,0.2899999999999999,3,"{'0': 1184, '-1': 266, '1': 223}","{'0': 20, '-1': 5, '1': 5}","(0, 1)","{0: 20, 1: 5}",6.722685905890222,1.148981741469814,0.6666666666666666
LGALS3BP,0.3199999999999999,3,"{'0': 1224, '-1': 276, '1': 173}","{'0': 21, '-1': 6, '1': 3}","(0, 1)","{0: 21, 1: 3}",6.720043058671199,1.796548167101021,0.7
LGALS3BP,0.3299999999999999,3,"{'0': 1232, '-1': 257, '1': 184}","{'0': 21, '1': 5, '-1': 4}","(0, 1)","{0: 21, 1: 5}",6.651584053261019,1.2508193555237987,0.7
DKK1,0.1599999999999999,4,"{'-1': 1018, '0': 440, '1': 180, '2': 35}","{'-1': 21, '0': 5, '1': 3, '2': 1}","(0, 1)","{0: 5, 1: 3}",6.629033189623173,4.055409052487233,0.16666666666666666
CDH1,0.1799999999999999,3,"{'0': 754, '-1': 576, '1': 343}","{'-1': 12, '1': 9, '0': 9}","(0, 1)","{0: 9, 1: 9}",6.605240150678373,3.74451993030448,0.3
LGALS3BP,0.3399999999999998,3,"{'0': 1244, '-1': 241, '1': 188}","{'0': 22, '1': 5, '-1': 3}","(0, 1)","{0: 22, 1: 5}",6.6016009006906,1.1098584328703338,0.7333333333333333
EFEMP1,0.2099999999999999,4,"{'0': 665, '-1': 581, '1': 394, '2': 33}","{'1': 12, '-1': 10, '0': 8}","(0, 1)","{0: 8, 1: 12}",6.597208267659583,1.4462104307739616,0.4
CDH1,0.1699999999999999,3,"{'0': 732, '-1': 639, '1': 302}","{'-1': 15, '0': 9, '1': 6}","(0, 1)","{0: 9, 1: 6}",6.590819203277042,3.8492173089711734,0.3
CDH1,0.1899999999999999,3,"{'0': 765, '-1': 532, '1': 376}","{'-1': 11, '1': 10, '0': 9}","(0, 1)","{0: 9, 1: 10}",6.495392166928416,3.2685311034141016,0.3333333333333333
CDH1,0.1999999999999999,3,"{'0': 771, '-1': 510, '1': 392}","{'-1': 11, '1': 10, '0': 9}","(0, 1)","{0: 9, 1: 10}",6.480368775138996,3.186396513940906,0.3333333333333333
AKR1B1,0.3699999999999999,3,"{'0': 1368, '-1': 186, '1': 119}","{'0': 22, '-1': 5, '1': 3}","(0, 1)","{0: 22, 1: 3}",6.4744470055096865,1.1365647275294717,0.7333333333333333
AKR1B1,0.3599999999999999,3,"{'0': 1350, '-1': 208, '1': 115}","{'0': 21, '-1': 6, '1': 3}","(0, 1)","{0: 21, 1: 3}",6.471895125504947,1.2731074864824947,0.7
AKR1B1,0.3399999999999998,3,"{'0': 1303, '-1': 258, '1': 112}","{'0': 20, '-1': 7, '1': 3}","(0, 1)","{0: 20, 1: 3}",6.470798073474524,1.6073303137496109,0.6666666666666666
AKR1B1,0.3499999999999998,3,"{'0': 1316, '-1': 245, '1': 112}","{'0': 20, '-1': 7, '1': 3}","(0, 1)","{0: 20, 1: 3}",6.463703761339669,1.3998119593256848,0.6666666666666666
CDH1,0.2099999999999999,3,"{'0': 780, '-1': 473, '1': 420}","{'1': 12, '-1': 9, '0': 9}","(0, 1)","{0: 9, 1: 12}",6.457631132636534,3.001445827788511,0.4
EEF1A2,0.1799999999999999,6,"{'-1': 945, '0': 398, '1': 193, '2': 54, '4': 50, '3': 33}","{'-1': 22, '1': 3, '0': 3, '4': 1, '2': 1}","(0, 1)","{0: 3, 1: 3}",6.425344046709179,2.944931347853634,0.1
DKK1,0.1999999999999999,6,"{'-1': 596, '1': 519, '0': 473, '2': 37, '4': 27, '3': 21}","{'-1': 12, '0': 10, '1': 6, '4': 2}","(0, 1)","{0: 10, 1: 6}",6.372903459911122,2.657626634602119,0.3333333333333333
DKK1,0.1899999999999999,5,"{'-1': 705, '0': 499, '1': 410, '3': 30, '2': 29}","{'-1': 15, '1': 9, '0': 6}","(0, 1)","{0: 6, 1: 9}",6.371574261457563,2.851858606256884,0.3
CDH1,0.2199999999999999,3,"{'0': 793, '1': 452, '-1': 428}","{'1': 12, '-1': 9, '0': 9}","(0, 1)","{0: 9, 1: 12}",6.3471924274792215,2.216695691166924,0.4
DKK1,0.1799999999999999,3,"{'-1': 837, '0': 487, '1': 349}","{'-1': 18, '1': 7, '0': 5}","(0, 1)","{0: 5, 1: 7}",6.345414825517502,3.048564966556254,0.23333333333333334
RAB34,0.1999999999999999,3,"{'0': 978, '-1': 385, '1': 310}","{'0': 19, '-1': 8, '1': 3}","(0, 1)","{0: 19, 1: 3}",6.281403825637631,3.3769694584453243,0.6333333333333333
DKK1,0.1699999999999999,4,"{'-1': 885, '0': 472, '1': 301, '2': 15}","{'-1': 18, '1': 7, '0': 5}","(0, 1)","{0: 5, 1: 7}",6.264274435156376,3.2855338576269633,0.23333333333333334
RAB34,0.2099999999999999,3,"{'0': 990, '-1': 367, '1': 316}","{'0': 19, '-1': 8, '1': 3}","(0, 1)","{0: 19, 1: 3}",6.261486790947754,3.3769694584453243,0.6333333333333333
CDH1,0.2299999999999999,3,"{'0': 809, '1': 474, '-1': 390}","{'1': 12, '-1': 9, '0': 9}","(0, 1)","{0: 9, 1: 12}",6.256932519029342,1.7346943994350874,0.4
IL32,0.1899999999999999,6,"{'-1': 869, '0': 394, '1': 262, '2': 85, '3': 39, '4': 24}","{'-1': 18, '0': 8, '1': 3, '3': 1}","(0, 1)","{0: 8, 1: 3}",6.253200092581307,2.809716512110044,0.26666666666666666
LAMC2,0.1899999999999999,5,"{'0': 716, '-1': 697, '1': 188, '3': 37, '2': 35}","{'-1': 19, '0': 6, '1': 3, '3': 2}","(0, 1)","{0: 6, 1: 3}",6.2471633369748325,3.200049766693556,0.2
RAB34,0.2199999999999999,3,"{'0': 1001, '-1': 352, '1': 320}","{'0': 21, '-1': 6, '1': 3}","(0, 1)","{0: 21, 1: 3}",6.246185886337124,3.137081744755295,0.7
QPRT,0.1699999999999999,6,"{'-1': 1131, '0': 306, '2': 88, '3': 63, '1': 49, '4': 36}","{'-1': 20, '0': 7, '2': 3}","(0, 2)","{0: 7, 2: 3}",6.241232343916029,4.7592568696185324,0.23333333333333334
RAB34,0.2399999999999999,3,"{'0': 1034, '1': 334, '-1': 305}","{'0': 21, '-1': 6, '1': 3}","(0, 1)","{0: 21, 1: 3}",6.218671775088721,2.747847711820693,0.7
RAB34,0.2299999999999999,3,"{'0': 1023, '-1': 327, '1': 323}","{'0': 21, '-1': 6, '1': 3}","(0, 1)","{0: 21, 1: 3}",6.21540772777809,2.918288053522419,0.7
RAB34,0.2499999999999999,3,"{'0': 1045, '1': 338, '-1': 290}","{'0': 21, '-1': 6, '1': 3}","(0, 1)","{0: 21, 1: 3}",6.20363515913451,2.576229046562458,0.7
RAB34,0.2599999999999999,3,"{'0': 1056, '1': 342, '-1': 275}","{'0': 21, '-1': 6, '1': 3}","(0, 1)","{0: 21, 1: 3}",6.196322820771213,2.5018266561644364,0.7
RAB34,0.2699999999999999,3,"{'0': 1064, '1': 343, '-1': 266}","{'0': 21, '-1': 6, '1': 3}","(0, 1)","{0: 21, 1: 3}",6.187767479106552,2.5018266561644364,0.7
RAB34,0.2799999999999999,3,"{'0': 1077, '1': 347, '-1': 249}","{'0': 21, '-1': 6, '1': 3}","(0, 1)","{0: 21, 1: 3}",6.166322067750976,2.097193117061653,0.7
RAB34,0.2899999999999999,3,"{'0': 1084, '1': 353, '-1': 236}","{'0': 21, '-1': 6, '1': 3}","(0, 1)","{0: 21, 1: 3}",6.1576223422549585,2.081321724418771,0.7
RAB34,0.2999999999999999,3,"{'0': 1092, '1': 353, '-1': 228}","{'0': 21, '-1': 6, '1': 3}","(0, 1)","{0: 21, 1: 3}",6.148298624225198,2.081321724418771,0.7
RAB34,0.3099999999999999,3,"{'0': 1104, '1': 354, '-1': 215}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",6.1260239505143055,1.7073147876279484,0.7666666666666667
RAB34,0.3199999999999999,3,"{'0': 1112, '1': 357, '-1': 204}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",6.119499591007738,1.354923665321453,0.7666666666666667
RAB34,0.3299999999999999,3,"{'0': 1113, '1': 358, '-1': 202}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",6.112071465284842,1.328255714859373,0.7666666666666667
RAB34,0.3399999999999998,3,"{'0': 1122, '1': 365, '-1': 186}","{'0': 23, '-1': 4, '1': 3}","(0, 1)","{0: 23, 1: 3}",6.095735306159713,1.328255714859373,0.7666666666666667
RAB34,0.3499999999999998,3,"{'0': 1130, '1': 367, '-1': 176}","{'0': 23, '1': 4, '-1': 3}","(0, 1)","{0: 23, 1: 4}",6.085009408222038,1.1787058869845215,0.7666666666666667
PRSS22,0.2299999999999999,5,"{'0': 1012, '-1': 403, '1': 162, '2': 74, '3': 22}","{'-1': 13, '0': 10, '1': 4, '3': 3}","(0, 3)","{0: 10, 3: 3}",6.062719404973153,4.361843348301645,0.3333333333333333
CAV2,0.2199999999999999,3,"{'0': 868, '-1': 521, '1': 284}","{'0': 19, '-1': 8, '1': 3}","(0, 1)","{0: 19, 1: 3}",6.031578297104241,1.6918777046376678,0.6333333333333333
MLPH,0.1499999999999999,3,"{'-1': 1055, '0': 511, '1': 107}","{'-1': 21, '1': 5, '0': 4}","(0, 1)","{0: 4, 1: 5}",5.997826180815668,4.333065878076355,0.16666666666666666
CAV2,0.2299999999999999,3,"{'0': 906, '-1': 459, '1': 308}","{'0': 20, '-1': 7, '1': 3}","(0, 1)","{0: 20, 1: 3}",5.970752075955115,1.4731238603645684,0.6666666666666666
TNC,0.1799999999999999,5,"{'-1': 881, '1': 618, '0': 128, '2': 25, '3': 21}","{'-1': 19, '1': 5, '0': 4, '3': 2}","(0, 1)","{0: 4, 1: 5}",5.9623336507564755,2.899786208908568,0.16666666666666666
CAV2,0.2399999999999999,3,"{'0': 941, '-1': 418, '1': 314}","{'0': 20, '-1': 7, '1': 3}","(0, 1)","{0: 20, 1: 3}",5.922447251386046,1.3598959450863828,0.6666666666666666
PRSS8,0.2099999999999999,3,"{'0': 960, '-1': 443, '1': 270}","{'-1': 11, '0': 10, '1': 9}","(0, 1)","{0: 10, 1: 9}",5.916542611799771,3.070389327891398,0.3333333333333333
MLPH,0.1599999999999999,3,"{'-1': 981, '0': 518, '1': 174}","{'-1': 18, '1': 8, '0': 4}","(0, 1)","{0: 4, 1: 8}",5.910880067260746,4.091202009756133,0.26666666666666666
PRSS8,0.2199999999999999,3,"{'0': 968, '-1': 413, '1': 292}","{'1': 11, '0': 10, '-1': 9}","(0, 1)","{0: 10, 1: 11}",5.905598658736917,2.8004222078957195,0.36666666666666664
PRSS8,0.1799999999999999,3,"{'0': 946, '-1': 557, '1': 170}","{'-1': 17, '0': 9, '1': 4}","(0, 1)","{0: 9, 1: 4}",5.904920621091318,3.783980413683795,0.3
GPRC5A,0.1599999999999999,3,"{'-1': 1033, '0': 349, '1': 291}","{'-1': 18, '1': 9, '0': 3}","(0, 1)","{0: 3, 1: 9}",5.895925187088225,3.5774649681437403,0.3
QPRT,0.1799999999999999,4,"{'-1': 1010, '0': 332, '1': 189, '2': 142}","{'-1': 20, '0': 7, '1': 3}","(0, 1)","{0: 7, 1: 3}",5.88962454998884,3.5794681230442422,0.23333333333333334
PRSS8,0.1899999999999999,3,"{'0': 956, '-1': 497, '1': 220}","{'-1': 12, '0': 10, '1': 8}","(0, 1)","{0: 10, 1: 8}",5.884650357238248,3.513393564958201,0.3333333333333333
MLPH,0.1699999999999999,4,"{'-1': 903, '0': 528, '1': 211, '2': 31}","{'-1': 17, '1': 8, '0': 4, '2': 1}","(0, 1)","{0: 4, 1: 8}",5.873617995178161,3.806892741998906,0.26666666666666666
PRSS8,0.1999999999999999,3,"{'0': 958, '-1': 468, '1': 247}","{'-1': 11, '0': 10, '1': 9}","(0, 1)","{0: 10, 1: 9}",5.873008897789308,3.218423519133502,0.3333333333333333
SCNN1A,0.1899999999999999,3,"{'0': 835, '-1': 583, '1': 255}","{'-1': 15, '0': 9, '1': 6}","(0, 1)","{0: 9, 1: 6}",5.839208086678202,2.2835010662523274,0.3
PRSS8,0.2299999999999999,3,"{'0': 973, '-1': 380, '1': 320}","{'1': 11, '0': 10, '-1': 9}","(0, 1)","{0: 10, 1: 11}",5.823107066257655,2.3496129718245222,0.36666666666666664
GPRC5A,0.1899999999999999,3,"{'-1': 698, '1': 596, '0': 379}","{'-1': 15, '1': 12, '0': 3}","(0, 1)","{0: 3, 1: 12}",5.811819953480225,2.0030404543200513,0.4
ESRP1,0.13,4,"{'-1': 826, '0': 660, '1': 148, '2': 39}","{'-1': 16, '0': 9, '1': 3, '2': 2}","(0, 1)","{0: 9, 1: 3}",5.811480701141345,4.379553656553555,0.3
GPRC5A,0.1699999999999999,3,"{'-1': 932, '1': 380, '0': 361}","{'-1': 17, '1': 10, '0': 3}","(0, 1)","{0: 3, 1: 10}",5.809670992644763,3.323997464174826,0.3333333333333333
PRSS8,0.2399999999999999,3,"{'0': 986, '-1': 347, '1': 340}","{'1': 13, '0': 10, '-1': 7}","(0, 1)","{0: 10, 1: 13}",5.8051573941986145,2.3496129718245222,0.43333333333333335
GPRC5A,0.1799999999999999,4,"{'-1': 793, '1': 474, '0': 370, '2': 36}","{'-1': 15, '1': 12, '0': 3}","(0, 1)","{0: 3, 1: 12}",5.795094350923359,2.393186778057184,0.4
PRSS8,0.2599999999999999,3,"{'0': 990, '1': 359, '-1': 324}","{'1': 14, '0': 10, '-1': 6}","(0, 1)","{0: 10, 1: 14}",5.788166032354752,2.14418358898575,0.4666666666666667
GPRC5A,0.1999999999999999,4,"{'1': 657, '-1': 594, '0': 383, '2': 39}","{'-1': 14, '1': 13, '0': 3}","(0, 1)","{0: 3, 1: 13}",5.7861333080802515,1.7977572782849591,0.43333333333333335
MLPH,0.1799999999999999,5,"{'-1': 772, '0': 534, '1': 303, '2': 41, '3': 23}","{'-1': 16, '1': 9, '0': 4, '2': 1}","(0, 1)","{0: 4, 1: 9}",5.785635755115176,3.3712558072509307,0.3
SCNN1A,0.1999999999999999,3,"{'0': 847, '-1': 552, '1': 274}","{'-1': 11, '1': 10, '0': 9}","(0, 1)","{0: 9, 1: 10}",5.784995822706426,2.13164717339078,0.3333333333333333
PRSS8,0.2499999999999999,3,"{'0': 989, '1': 351, '-1': 333}","{'1': 14, '0': 10, '-1': 6}","(0, 1)","{0: 10, 1: 14}",5.784342373533858,2.14418358898575,0.4666666666666667
